carat,cut,color,clarity,depth,table,price,x,y,z,volume,price_per_carat
0.32,Premium,H,VVS1,62.9,58.0,936,4.37,4.34,2.74,51.96629200000001,2925.0
0.32,Premium,H,VVS1,62.7,57.0,936,4.41,4.36,2.75,52.87590000000001,2925.0
0.32,Ideal,G,VVS2,61.1,55.0,936,4.45,4.42,2.71,53.30299,2925.0
0.32,Ideal,G,VVS2,61.3,56.0,936,4.44,4.43,2.72,53.500224,2925.0
0.32,Premium,G,VVS2,60.2,60.0,936,4.45,4.42,2.67,52.51623,2925.0
0.32,Ideal,G,VVS2,61.7,57.0,936,4.44,4.41,2.73,53.454492,2925.0
0.32,Premium,G,VVS2,60.8,59.0,936,4.44,4.41,2.69,52.671276,2925.0
0.32,Ideal,G,VVS2,61.8,55.0,936,4.43,4.41,2.73,53.334099,2925.0
0.32,Ideal,G,VVS2,62.2,55.0,936,4.43,4.41,2.75,53.724825,2925.0
0.32,Ideal,G,VVS2,60.6,57.0,936,4.43,4.41,2.68,52.35728400000001,2925.0
0.32,Ideal,G,VVS2,61.4,55.0,936,4.43,4.4,2.71,52.82332,2925.0
0.32,Ideal,G,VVS2,62.0,55.0,936,4.44,4.4,2.74,53.52864000000002,2925.0
0.32,Ideal,G,VVS2,61.2,56.0,936,4.42,4.41,2.7,52.62894000000001,2925.0
0.32,Ideal,G,VVS2,61.6,55.0,936,4.42,4.41,2.72,53.018784000000004,2925.0
0.32,Ideal,G,VVS2,62.4,56.0,936,4.42,4.4,2.75,53.482,2925.0
0.32,Premium,G,VVS2,60.9,61.0,936,4.41,4.39,2.68,51.884532,2925.0
0.32,Premium,G,VVS2,62.0,55.0,936,4.42,4.39,2.73,52.97237399999999,2925.0
0.32,Ideal,G,VVS2,61.5,57.0,936,4.43,4.39,2.71,52.70326699999999,2925.0
0.32,Premium,G,VVS2,61.2,59.0,936,4.44,4.39,2.7,52.62732000000001,2925.0
0.32,Ideal,G,VVS2,62.1,57.0,936,4.42,4.4,2.74,53.28752000000001,2925.0
0.32,Premium,G,VVS2,61.6,60.0,936,4.4,4.37,2.7,51.915600000000005,2925.0
0.32,Premium,G,VVS2,61.7,59.0,936,4.41,4.37,2.71,52.226307000000006,2925.0
0.32,Premium,G,VVS2,62.3,54.0,936,4.45,4.38,2.75,53.60025,2925.0
0.32,Ideal,G,VVS2,62.2,56.0,936,4.38,4.34,2.71,51.514932,2925.0
0.32,Ideal,G,VVS2,62.6,57.0,936,4.38,4.34,2.73,51.895116,2925.0
0.32,Premium,G,VVS2,62.6,58.0,936,4.37,4.35,2.73,51.895934999999994,2925.0
0.32,Ideal,G,VVS2,62.1,55.0,936,4.38,4.35,2.71,51.63362999999999,2925.0
0.32,Premium,G,VVS2,62.3,58.0,936,4.38,4.35,2.72,51.82416,2925.0
0.32,Ideal,G,VVS2,62.2,57.0,936,4.38,4.36,2.72,51.94329600000001,2925.0
0.32,Ideal,G,VVS2,62.4,54.0,936,4.38,4.37,2.73,52.253837999999995,2925.0
0.32,Ideal,G,VVS1,61.7,56.0,936,4.41,4.37,2.71,52.226307000000006,2925.0
0.39,Premium,G,SI1,61.4,56.0,936,4.75,4.7,2.9,64.74249999999999,2400.0
0.32,Ideal,H,VVS1,61.9,55.0,936,4.38,4.37,2.71,51.871026,2925.0
0.43,Very Good,H,SI2,60.4,56.0,937,4.9,4.93,2.97,71.74629,2179.07
0.42,Very Good,I,IF,60.1,58.0,938,4.83,4.88,2.92,68.82556799999999,2233.33
0.31,Very Good,E,IF,63.0,55.0,938,4.33,4.37,2.74,51.846554000000005,3025.81
0.42,Ideal,G,VVS2,62.7,57.0,938,4.73,4.78,2.98,67.37601200000002,2233.33
0.42,Ideal,D,VS2,62.7,55.0,938,4.79,4.81,3.01,69.350099,2233.33
0.35,Good,E,VS1,61.3,65.0,938,4.51,4.53,2.77,56.591930999999995,2680.0
0.4,Premium,H,VS1,62.7,59.0,938,4.71,4.63,2.93,63.895388999999994,2345.0
0.4,Very Good,F,VS1,63.1,59.0,938,4.68,4.64,2.94,63.84268799999999,2345.0
0.5,Very Good,E,I1,58.6,63.0,938,5.23,5.15,3.04,81.88088,1876.0
0.34,Ideal,F,VS2,60.7,56.0,938,4.56,4.53,2.76,57.012767999999994,2758.82
0.5,Fair,F,SI2,65.8,57.0,938,4.97,4.83,3.23,77.536473,1876.0
0.34,Very Good,F,VVS1,61.0,56.0,939,4.52,4.53,2.76,56.51265599999999,2761.76
0.34,Very Good,F,VVS1,61.3,57.0,939,4.49,4.52,2.76,56.01364799999999,2761.76
0.41,Very Good,D,VS2,61.7,54.0,939,4.77,4.82,2.96,68.05454399999999,2290.24
0.4,Ideal,I,VVS2,62.2,55.0,939,4.72,4.76,2.95,66.27824,2347.5
0.41,Ideal,G,VVS2,62.2,54.0,939,4.75,4.8,2.97,67.71600000000001,2290.24
0.32,Good,F,VVS1,63.8,54.0,939,4.38,4.31,2.77,52.29150599999999,2934.38
0.33,Ideal,F,VVS1,62.5,56.0,939,4.43,4.44,2.77,54.483684000000004,2845.45
0.33,Ideal,F,VVS1,61.3,55.0,939,4.45,4.46,2.73,54.18231,2845.45
0.33,Ideal,F,VVS1,61.9,55.0,939,4.46,4.47,2.76,55.023911999999996,2845.45
0.33,Ideal,F,VVS1,60.6,56.0,939,4.47,4.51,2.72,54.834384,2845.45
0.39,Ideal,F,VS1,61.9,55.2,939,4.66,4.7,2.89,63.296780000000005,2407.69
0.39,Ideal,F,VS1,61.7,56.1,939,4.65,4.7,2.89,63.160950000000014,2407.69
0.34,Premium,G,IF,60.5,58.0,939,4.52,4.47,2.72,54.95596799999999,2761.76
0.4,Ideal,E,VS1,61.2,55.0,940,4.76,4.79,2.92,66.577168,2350.0
0.33,Ideal,D,VS2,61.5,56.0,940,4.47,4.5,2.76,55.51739999999999,2848.48
0.33,Ideal,D,VS2,60.9,56.0,940,4.49,4.51,2.74,55.484726,2848.48
0.38,Ideal,E,VS1,60.8,56.0,940,4.7,4.75,2.86,63.84949999999999,2473.68
0.32,Ideal,G,IF,61.9,56.0,940,4.39,4.46,2.74,53.647556,2937.5
0.59,Premium,G,I1,59.7,59.0,940,5.48,5.45,3.26,97.36316000000001,1593.22
0.31,Premium,F,VVS1,59.9,59.0,940,4.45,4.43,2.66,52.43791,3032.26
0.37,Premium,D,VS1,61.9,58.0,941,4.56,4.62,2.84,59.830847999999996,2543.24
0.41,Ideal,H,VS2,61.3,56.0,941,4.81,4.84,2.96,68.909984,2295.12
0.34,Ideal,F,IF,62.2,55.0,941,4.47,4.5,2.79,56.12085,2767.65
0.44,Ideal,H,SI1,61.9,57.0,941,4.92,4.9,3.04,73.28832,2138.64
0.44,Very Good,H,SI1,63.5,57.0,941,4.85,4.82,3.07,71.76738999999999,2138.64
0.38,Premium,D,SI1,62.2,58.0,941,4.63,4.57,2.86,60.515026000000006,2476.32
0.38,Premium,D,SI1,59.7,60.0,941,4.69,4.66,2.79,60.97656600000001,2476.32
0.38,Premium,D,SI1,58.9,61.0,941,4.79,4.75,2.81,63.93452500000001,2476.32
0.38,Premium,D,SI1,60.7,60.0,941,4.69,4.63,2.83,61.452601,2476.32
0.45,Premium,I,SI1,60.3,59.0,941,4.99,4.93,2.99,73.556093,2091.11
0.45,Premium,I,SI1,62.2,58.0,941,4.89,4.86,3.03,72.00916199999999,2091.11
0.43,Ideal,G,VS1,61.2,57.0,941,4.88,4.83,2.97,70.004088,2188.37
0.57,Premium,J,SI2,62.7,60.0,941,5.25,5.21,3.28,89.71619999999999,1650.88
0.31,Premium,D,VVS1,62.7,58.0,942,4.31,4.3,2.7,50.0391,3038.71
0.38,Ideal,D,VS1,62.0,57.0,942,4.7,4.69,2.91,64.14513000000001,2478.95
0.31,Premium,D,VVS1,62.1,59.0,942,4.38,4.32,2.7,51.08832000000001,3038.71
0.31,Ideal,E,VVS1,60.5,57.0,942,4.38,4.41,2.66,51.380028,3038.71
0.43,Ideal,G,VS2,61.7,55.0,942,4.85,4.88,3.0,71.00399999999999,2190.7
0.4,Ideal,G,SI1,61.5,57.0,942,4.74,4.76,2.92,65.882208,2355.0
0.53,Good,I,SI2,63.6,58.0,942,5.08,5.11,3.24,84.10651200000002,1777.36
0.31,Ideal,E,VS1,61.9,56.0,942,4.34,4.32,2.68,50.246784,3038.71
0.31,Ideal,E,VS1,61.7,56.0,942,4.41,4.37,2.71,52.226307000000006,3038.71
0.31,Ideal,E,VS1,60.9,57.0,942,4.41,4.39,2.68,51.884532,3038.71
0.31,Ideal,E,VS1,61.8,56.0,942,4.37,4.34,2.69,51.018002,3038.71
0.31,Premium,E,VS1,61.1,58.0,942,4.37,4.34,2.66,50.449028000000006,3038.71
0.31,Premium,D,VS2,62.6,59.0,942,4.33,4.3,2.7,50.271300000000004,3038.71
0.31,Premium,E,VS1,60.0,59.0,942,4.42,4.38,2.64,51.109344,3038.71
0.31,Premium,E,VS1,60.2,58.0,942,4.43,4.38,2.65,51.41900999999999,3038.71
0.31,Ideal,D,VS2,61.2,55.0,942,4.46,4.36,2.7,52.50312000000001,3038.71
0.31,Ideal,D,VS2,59.0,57.0,942,4.48,4.44,2.63,52.31385600000001,3038.71
0.31,Premium,E,VS1,61.7,58.0,942,4.36,4.3,2.67,50.05716,3038.71
0.31,Ideal,E,VS1,61.6,57.0,942,4.35,4.32,2.67,50.17464,3038.71
0.31,Ideal,E,VS1,61.4,57.0,942,4.37,4.32,2.67,50.405328000000004,3038.71
0.31,Ideal,E,VS1,61.8,56.0,942,4.34,4.33,2.68,50.363096000000006,3038.71
0.31,Ideal,E,VS1,61.6,56.0,942,4.38,4.35,2.69,51.25256999999999,3038.71
0.31,Premium,E,VS1,60.5,59.0,942,4.37,4.36,2.64,50.300448,3038.71
0.31,Premium,E,VS1,61.0,58.0,942,4.39,4.37,2.67,51.222081,3038.71
0.31,Ideal,E,VS1,60.4,57.0,942,4.4,4.37,2.65,50.9542,3038.71
0.31,Ideal,D,VS2,61.8,56.0,942,4.36,4.32,2.68,50.47833600000001,3038.71
0.31,Premium,E,VS1,61.9,58.0,942,4.32,4.31,2.67,49.713263999999995,3038.71
0.31,Premium,D,VS2,62.0,59.0,942,4.36,4.32,2.69,50.66668800000001,3038.71
0.31,Ideal,D,VS2,61.5,56.0,942,4.36,4.35,2.68,50.828880000000005,3038.71
0.42,Premium,D,SI1,63.0,59.0,942,4.79,4.77,3.01,68.773383,2242.86
0.42,Very Good,D,SI1,63.3,58.0,942,4.75,4.73,3.0,67.4025,2242.86
0.39,Premium,G,VS2,60.4,61.0,942,4.73,4.71,2.85,63.49315500000001,2415.38
0.39,Premium,G,VS2,59.8,61.0,942,4.75,4.72,2.83,63.4486,2415.38
0.39,Good,G,VS2,63.7,53.0,942,4.67,4.62,2.96,63.863184000000004,2415.38
0.31,Ideal,D,VS2,61.5,56.0,942,4.41,4.37,2.7,52.03359000000001,3038.71
0.31,Ideal,D,VS2,61.2,55.0,942,4.42,4.37,2.69,51.958426,3038.71
0.31,Ideal,D,VS2,60.4,56.0,942,4.42,4.39,2.66,51.614107999999995,3038.71
0.31,Ideal,D,VS2,61.2,55.0,942,4.39,4.37,2.68,51.413924,3038.71
0.31,Ideal,D,VS2,61.3,57.0,942,4.4,4.37,2.69,51.72332,3038.71
0.31,Ideal,D,VS2,61.6,55.0,942,4.37,4.36,2.69,51.253108,3038.71
0.31,Ideal,D,VS2,61.6,57.0,942,4.38,4.36,2.69,51.370392,3038.71
0.31,Ideal,D,VS2,61.9,56.0,942,4.38,4.37,2.71,51.871026,3038.71
0.31,Premium,D,VS2,61.8,57.0,942,4.41,4.36,2.71,52.106796,3038.71
0.31,Ideal,D,VS2,62.0,55.0,942,4.38,4.36,2.71,51.752328000000006,3038.71
0.31,Ideal,D,VS2,61.8,57.0,942,4.38,4.36,2.7,51.56136000000001,3038.71
0.31,Ideal,D,VS2,61.5,56.0,942,4.37,4.35,2.68,50.945460000000004,3038.71
0.31,Premium,D,VS2,60.7,59.0,942,4.38,4.35,2.65,50.49044999999999,3038.71
0.31,Ideal,D,VS2,60.7,56.0,942,4.38,4.35,2.65,50.49044999999999,3038.71
0.31,Ideal,D,VS2,61.2,55.0,942,4.38,4.35,2.67,50.871509999999994,3038.71
0.31,Ideal,D,VS2,61.7,55.0,942,4.4,4.35,2.7,51.678000000000004,3038.71
0.31,Ideal,D,VS2,62.1,54.0,942,4.41,4.35,2.72,52.17912,3038.71
0.31,Ideal,D,VS2,61.9,56.0,942,4.38,4.34,2.7,51.32484,3038.71
0.31,Ideal,D,VS2,61.5,56.0,942,4.37,4.34,2.68,50.82834400000001,3038.71
0.31,Ideal,D,VS2,62.5,56.0,942,4.36,4.34,2.72,51.468928000000005,3038.71
0.31,Ideal,D,VS2,62.1,56.0,942,4.35,4.34,2.7,50.973299999999995,3038.71
0.31,Ideal,D,VS2,62.1,54.0,942,4.36,4.34,2.7,51.09048,3038.71
0.31,Ideal,D,VS2,61.8,55.0,942,4.37,4.33,2.69,50.900449,3038.71
0.31,Ideal,D,VS2,62.1,54.0,942,4.37,4.33,2.7,51.089670000000005,3038.71
0.31,Ideal,D,VS2,62.1,54.0,942,4.37,4.33,2.7,51.089670000000005,3038.71
0.31,Ideal,D,VS2,62.3,55.0,942,4.37,4.33,2.71,51.278891,3038.71
0.31,Ideal,D,VS2,62.2,56.0,942,4.36,4.32,2.7,50.85504000000002,3038.71
0.31,Premium,D,VS2,61.2,59.0,942,4.37,4.32,2.66,50.21654400000001,3038.71
0.31,Ideal,D,VS2,62.0,55.0,942,4.35,4.33,2.69,50.667494999999995,3038.71
0.31,Ideal,D,VS2,62.6,56.0,942,4.36,4.33,2.72,51.350336000000006,3038.71
0.31,Premium,D,VS2,62.3,55.0,942,4.35,4.32,2.7,50.7384,3038.71
0.31,Ideal,D,VS2,62.5,57.0,942,4.36,4.31,2.71,50.925236,3038.71
0.31,Ideal,D,VS2,62.5,56.0,942,4.36,4.31,2.71,50.925236,3038.71
0.31,Ideal,D,VS2,62.2,56.0,942,4.33,4.32,2.69,50.318064,3038.71
0.31,Ideal,D,VS2,62.1,55.0,942,4.35,4.32,2.69,50.55047999999999,3038.71
0.31,Ideal,D,VS2,62.2,55.0,942,4.34,4.31,2.69,50.317525999999994,3038.71
0.31,Ideal,D,VS2,62.7,55.0,942,4.34,4.31,2.71,50.69163399999999,3038.71
0.31,Ideal,D,VS2,62.9,55.0,942,4.34,4.31,2.72,50.878688,3038.71
0.31,Premium,D,VS2,61.7,59.0,942,4.34,4.31,2.67,49.943417999999994,3038.71
0.31,Ideal,D,VS2,62.2,54.0,942,4.34,4.31,2.69,50.317525999999994,3038.71
0.31,Ideal,D,VS2,62.2,57.0,942,4.34,4.31,2.69,50.317525999999994,3038.71
0.31,Ideal,D,VS2,62.5,56.0,942,4.32,4.29,2.69,49.853232000000006,3038.71
0.31,Ideal,D,VS2,62.7,57.0,942,4.34,4.3,2.71,50.57402,3038.71
0.31,Ideal,D,VS2,62.1,55.0,942,4.32,4.31,2.68,49.899456,3038.71
0.31,Ideal,H,VVS1,60.8,55.0,942,4.42,4.39,2.68,52.00218399999999,3038.71
0.39,Very Good,G,VVS1,63.2,57.0,943,4.62,4.65,2.93,62.945190000000004,2417.95
0.38,Ideal,G,VVS2,61.0,56.0,943,4.67,4.71,2.86,62.90770199999999,2481.58
0.43,Good,F,VS1,63.4,57.0,943,4.76,4.8,3.03,69.22944,2193.02
0.43,Ideal,G,VS1,62.3,56.0,943,4.82,4.85,3.01,70.36477,2193.02
0.43,Ideal,G,VS1,61.1,56.0,943,4.86,4.9,2.98,70.96572,2193.02
0.43,Ideal,G,VS1,61.9,55.0,943,4.84,4.86,3.0,70.5672,2193.02
0.43,Very Good,G,VS1,61.0,58.0,943,4.89,4.92,2.99,71.935812,2193.02
0.43,Ideal,G,VS1,61.3,57.0,943,4.85,4.88,2.98,70.53063999999999,2193.02
0.43,Ideal,H,VVS2,62.3,55.0,943,4.82,4.85,3.01,70.36477,2193.02
0.43,Premium,G,VS1,61.8,59.0,943,4.83,4.88,3.0,70.71119999999999,2193.02
0.43,Ideal,H,VVS2,61.3,56.0,943,4.86,4.9,2.99,71.20386000000002,2193.02
0.43,Ideal,G,VS1,61.9,55.0,943,4.84,4.86,3.0,70.5672,2193.02
0.43,Very Good,G,VS1,60.9,57.0,943,4.88,4.91,2.98,71.403184,2193.02
0.43,Very Good,G,VS1,62.2,59.0,943,4.81,4.84,3.0,69.84119999999999,2193.02
0.32,Ideal,F,IF,60.9,57.0,943,4.42,4.45,2.7,53.106300000000005,2946.88
0.32,Ideal,F,IF,61.3,57.0,943,4.42,4.46,2.72,53.619904000000005,2946.88
0.32,Ideal,F,IF,60.9,57.0,943,4.41,4.43,2.69,52.552647,2946.88
0.32,Ideal,F,IF,62.5,54.0,943,4.38,4.42,2.75,53.2389,2946.88
0.32,Ideal,F,IF,61.8,54.0,943,4.44,4.46,2.75,54.45660000000001,2946.88
0.32,Ideal,F,IF,62.2,54.0,943,4.4,4.44,2.75,53.72400000000001,2946.88
0.3,Ideal,E,IF,62.0,54.0,943,4.31,4.34,2.68,50.130472,3143.33
0.3,Ideal,E,IF,62.6,53.0,943,4.29,4.33,2.7,50.15439000000001,3143.33
0.3,Ideal,E,IF,61.7,55.0,943,4.31,4.34,2.67,49.943417999999994,3143.33
0.39,Good,E,VVS2,61.5,61.0,943,4.73,4.74,2.91,65.24278200000002,2417.95
0.41,Very Good,H,VS2,63.4,58.0,943,4.77,4.66,2.99,66.462318,2300.0
0.39,Very Good,F,VVS2,63.3,56.0,944,4.63,4.66,2.94,63.432852000000004,2420.51
0.31,Very Good,E,IF,60.6,60.0,944,4.4,4.44,2.68,52.35648000000002,3045.16
0.38,Very Good,D,VVS2,60.8,55.0,944,4.67,4.71,2.85,62.687745,2484.21
0.34,Ideal,E,VVS2,62.4,55.0,944,4.47,4.51,2.79,56.24556299999999,2776.47
0.48,Ideal,I,VS1,62.2,54.0,944,5.03,5.06,3.14,79.918652,1966.67
0.32,Ideal,E,IF,62.0,55.0,944,4.37,4.41,2.72,52.419024000000014,2950.0
0.37,Premium,G,VS2,59.7,61.0,944,4.72,4.66,2.8,61.58656,2551.35
0.41,Very Good,G,VVS1,63.1,57.0,945,4.68,4.73,2.97,65.74510800000002,2304.88
0.33,Very Good,E,VVS1,61.8,54.0,945,4.47,4.49,2.77,55.594730999999996,2863.64
0.41,Ideal,H,VVS1,61.5,55.0,945,4.79,4.81,2.95,67.96770500000001,2304.88
0.3,Fair,E,VVS2,51.0,67.0,945,4.67,4.62,2.37,51.13369800000001,3150.0
0.45,Ideal,F,VS2,62.8,55.0,945,4.88,4.86,3.06,72.57340800000001,2100.0
0.45,Premium,F,VS2,61.4,60.0,945,4.93,4.87,3.01,72.26739099999999,2100.0
0.36,Good,F,VS1,63.6,60.0,945,4.52,4.47,2.86,57.78458399999999,2625.0
0.32,Ideal,F,VVS2,61.6,55.0,945,4.41,4.42,2.72,53.018784000000004,2953.12
0.35,Ideal,D,VVS2,61.6,54.0,945,4.55,4.57,2.81,58.42973500000001,2700.0
0.35,Ideal,F,VVS1,61.8,54.0,945,4.53,4.56,2.81,58.045608,2700.0
0.35,Ideal,F,VVS1,61.8,55.0,945,4.53,4.57,2.81,58.172901,2700.0
0.35,Ideal,F,VVS1,61.5,55.0,945,4.51,4.56,2.79,57.37802399999999,2700.0
0.33,Ideal,E,VVS1,61.9,54.0,945,4.45,4.47,2.76,54.90054,2863.64
0.4,Good,I,IF,62.3,62.0,945,4.69,4.72,2.93,64.86082400000001,2362.5
0.3,Premium,F,VVS2,61.0,59.0,945,4.33,4.3,2.63,48.967969999999994,3150.0
0.3,Premium,F,VVS2,61.1,59.0,945,4.32,4.29,2.63,48.741264,3150.0
0.3,Premium,F,VVS2,62.4,58.0,945,4.28,4.25,2.66,48.385400000000004,3150.0
0.3,Premium,F,VVS2,61.6,58.0,945,4.35,4.28,2.66,49.52388,3150.0
0.3,Premium,F,VVS2,61.5,58.0,945,4.31,4.29,2.64,48.813336,3150.0
0.3,Premium,F,VVS2,61.4,59.0,945,4.36,4.31,2.66,49.985656,3150.0
0.42,Ideal,G,SI1,62.9,54.0,945,4.81,4.79,3.02,69.58049799999999,2250.0
0.42,Very Good,G,SI1,63.2,57.0,945,4.79,4.77,3.02,69.00186599999999,2250.0
0.42,Ideal,G,SI1,62.5,56.0,945,4.83,4.8,3.01,69.78384,2250.0
0.4,Good,H,VS2,59.4,64.0,945,4.82,4.75,2.84,65.0218,2362.5
0.4,Premium,F,SI1,62.8,59.0,945,4.72,4.71,2.96,65.804352,2362.5
0.4,Premium,E,SI1,62.0,55.0,945,4.74,4.68,2.92,64.77494399999999,2362.5
0.42,Ideal,I,VVS1,62.0,55.0,945,4.88,4.8,3.0,70.27199999999999,2250.0
0.42,Ideal,I,VVS1,60.2,57.0,945,4.88,4.85,2.93,69.34724,2250.0
0.42,Ideal,I,VVS1,62.5,57.0,945,4.8,4.77,2.99,68.45904,2250.0
0.42,Ideal,I,VVS1,62.7,55.0,945,4.8,4.77,3.0,68.68799999999999,2250.0
0.42,Ideal,I,VVS1,62.4,57.0,945,4.83,4.79,3.0,69.4071,2250.0
0.42,Premium,G,SI1,61.7,58.0,945,4.8,4.76,2.95,67.4016,2250.0
0.42,Premium,G,SI1,62.2,58.0,945,4.75,4.73,2.95,66.27912500000001,2250.0
0.42,Premium,F,VS2,61.7,59.0,945,4.82,4.75,2.95,67.54025000000001,2250.0
0.42,Premium,F,VS2,61.9,58.0,945,4.8,4.76,2.96,67.63007999999999,2250.0
0.4,Ideal,I,VS1,63.0,56.0,945,4.72,4.68,2.96,65.38521599999999,2362.5
0.4,Premium,I,VS1,62.9,59.0,945,4.73,4.68,2.96,65.52374400000001,2362.5
0.4,Good,I,VS1,63.8,55.0,945,4.69,4.65,2.98,64.98933000000001,2362.5
0.4,Premium,H,VS2,59.1,61.0,945,4.84,4.81,2.85,66.34913999999999,2362.5
0.4,Premium,F,SI1,62.3,60.0,945,4.74,4.7,2.94,65.49732,2362.5
0.4,Premium,F,SI1,61.2,58.0,945,4.74,4.71,2.89,64.52040600000001,2362.5
0.4,Premium,F,SI1,62.3,57.0,945,4.74,4.67,2.93,64.857894,2362.5
0.4,Premium,F,SI1,62.7,57.0,945,4.7,4.68,2.94,64.66824,2362.5
0.4,Ideal,F,SI1,62.9,57.0,945,4.7,4.68,2.95,64.8882,2362.5
0.4,Premium,F,SI1,62.6,59.0,945,4.74,4.68,2.95,65.44044,2362.5
0.4,Good,F,SI1,63.6,57.0,945,4.7,4.67,2.98,65.40802000000001,2362.5
0.4,Premium,F,SI1,62.5,59.0,945,4.71,4.67,2.93,64.447401,2362.5
0.4,Premium,F,SI1,62.5,59.0,945,4.71,4.67,2.93,64.447401,2362.5
0.4,Premium,F,SI1,62.2,57.0,945,4.72,4.67,2.92,64.36380799999999,2362.5
0.4,Premium,E,SI1,60.9,56.0,945,4.8,4.76,2.91,66.48768,2362.5
0.4,Premium,E,SI1,60.1,59.0,945,4.82,4.76,2.88,66.076416,2362.5
0.4,Ideal,E,SI1,60.5,57.0,945,4.81,4.77,2.9,66.53672999999999,2362.5
0.4,Ideal,E,SI1,62.2,55.0,945,4.75,4.71,2.94,65.77515,2362.5
0.4,Ideal,E,SI1,62.0,57.0,945,4.78,4.74,2.95,66.83874000000002,2362.5
0.4,Premium,E,SI1,60.9,60.0,945,4.77,4.75,2.9,65.70675,2362.5
0.4,Ideal,E,SI1,61.8,56.0,945,4.74,4.71,2.92,65.190168,2362.5
0.4,Premium,E,SI1,62.2,58.0,945,4.74,4.71,2.94,65.63667600000001,2362.5
0.4,Premium,E,SI1,62.6,59.0,945,4.71,4.68,2.94,64.805832,2362.5
0.4,Ideal,E,SI1,62.7,57.0,945,4.72,4.69,2.95,65.30356,2362.5
0.4,Premium,E,SI1,61.3,59.0,945,4.74,4.69,2.89,64.24643400000001,2362.5
0.4,Ideal,E,SI1,61.2,57.0,945,4.74,4.7,2.89,64.38342000000002,2362.5
0.4,Premium,E,SI1,62.8,59.0,945,4.69,4.64,2.93,63.76148800000001,2362.5
0.36,Ideal,G,VVS1,62.1,56.0,945,4.6,4.58,2.85,60.0438,2625.0
0.35,Ideal,I,IF,62.5,55.0,945,4.54,4.52,2.83,58.07386399999999,2700.0
0.3,Premium,G,VVS1,59.8,62.0,945,4.36,4.33,2.6,49.084880000000005,3150.0
0.3,Ideal,G,VVS1,61.4,56.0,945,4.34,4.32,2.66,49.871808,3150.0
0.3,Premium,G,VVS1,61.3,58.0,945,4.33,4.29,2.64,49.039848000000006,3150.0
0.3,Premium,G,VVS1,62.6,62.0,945,4.26,4.21,2.65,47.526689999999995,3150.0
0.4,Ideal,E,SI1,61.1,56.0,945,4.79,4.77,2.92,66.717036,2362.5
0.42,Good,E,SI1,63.6,61.0,945,4.73,4.7,3.0,66.69300000000001,2250.0
0.45,Fair,F,VS1,66.9,54.0,945,4.85,4.75,3.21,73.950375,2100.0
0.72,Premium,J,I1,62.9,59.0,945,5.8,5.63,3.58,116.90131999999998,1312.5
0.7,Fair,F,I1,63.9,59.0,945,5.64,5.5,3.57,110.7414,1350.0
0.5,Fair,E,SI2,64.7,57.0,945,4.98,4.88,3.19,77.52465600000001,1890.0
0.35,Ideal,E,VS1,61.3,55.0,945,4.58,4.55,2.8,58.34919999999999,2700.0
0.35,Ideal,D,VS2,62.3,56.0,945,4.54,4.51,2.82,57.740628,2700.0
0.36,Premium,F,VVS2,62.5,56.0,945,4.6,4.52,2.85,59.2572,2625.0
0.4,Very Good,G,VVS2,59.2,63.0,945,4.88,4.81,2.87,67.366936,2362.5
0.4,Premium,F,SI1,62.0,56.0,945,4.77,4.72,2.94,66.192336,2362.5
0.4,Premium,E,SI1,61.3,61.0,945,4.76,4.73,2.91,65.518068,2362.5
0.34,Ideal,E,VVS1,61.0,57.0,946,4.53,4.55,2.77,57.093855,2782.35
0.33,Ideal,G,IF,61.5,55.0,946,4.48,4.5,2.76,55.641600000000004,2866.67
0.33,Ideal,G,IF,61.2,56.0,946,4.47,4.51,2.75,55.43917499999999,2866.67
0.33,Ideal,G,IF,61.7,56.0,946,4.47,4.51,2.77,55.84236899999999,2866.67
0.33,Ideal,G,IF,61.8,54.0,946,4.47,4.49,2.77,55.594730999999996,2866.67
0.33,Ideal,G,IF,61.9,55.0,946,4.44,4.45,2.75,54.334500000000006,2866.67
0.33,Ideal,G,IF,60.9,57.0,946,4.45,4.48,2.72,54.225920000000016,2866.67
0.33,Ideal,G,IF,61.3,55.0,946,4.49,4.51,2.76,55.889723999999994,2866.67
0.33,Ideal,G,IF,61.0,56.0,946,4.48,4.5,2.74,55.23840000000001,2866.67
0.33,Ideal,G,IF,61.7,55.0,946,4.47,4.48,2.76,55.270655999999995,2866.67
0.33,Ideal,G,IF,61.0,55.0,946,4.49,4.52,2.75,55.8107,2866.67
0.5,Very Good,J,SI2,60.7,57.0,947,5.11,5.13,3.11,81.526473,1894.0
0.45,Very Good,I,VVS1,63.0,56.0,947,4.88,4.9,3.08,73.64896000000002,2104.44
0.3,Premium,F,IF,60.7,58.0,947,4.33,4.37,2.64,49.954344000000006,3156.67
0.3,Ideal,F,IF,61.1,57.0,947,4.35,4.39,2.67,50.98765499999999,3156.67
0.3,Ideal,F,IF,62.0,56.0,947,4.3,4.34,2.68,50.01416,3156.67
0.3,Premium,F,IF,61.6,58.0,947,4.32,4.35,2.67,50.17464,3156.67
0.36,Ideal,H,IF,61.9,57.0,947,4.55,4.6,2.83,59.23189999999999,2630.56
0.38,Ideal,E,VVS2,61.8,56.0,947,4.67,4.72,2.9,63.92295999999999,2492.11
0.32,Ideal,F,VVS1,61.5,56.0,947,4.44,4.45,2.73,53.93934000000001,2959.38
