carat,cut,color,clarity,depth,table,price,x,y,z,volume,price_per_carat
0.64,Ideal,E,SI1,62.7,57.0,1859,5.54,5.47,3.45,104.548,2904.69
0.48,Ideal,G,IF,61.6,54.0,1859,5.03,5.1,3.12,80.037,3872.92
0.52,Very Good,D,VS1,62.6,59.0,1860,5.03,5.13,3.18,82.056,3576.92
0.7,Good,E,SI2,62.2,63.0,1860,5.65,5.6,3.5,110.74,2657.14
0.61,Very Good,G,VS2,62.0,57.0,1861,5.44,5.47,3.38,100.578,3050.82
0.71,Very Good,J,SI1,59.1,61.0,1861,5.82,5.85,3.45,117.462,2621.13
0.6,Ideal,G,VS2,60.4,57.0,1861,5.49,5.51,3.32,100.43,3101.67
0.6,Ideal,G,VS2,62.0,54.0,1861,5.43,5.47,3.38,100.393,3101.67
0.59,Good,F,VS1,60.5,61.0,1861,5.43,5.5,3.31,98.853,3154.24
0.65,Ideal,E,SI1,61.8,55.0,1862,5.57,5.6,3.45,107.612,2864.62
0.58,Premium,E,VS2,59.4,60.0,1862,5.47,5.43,3.24,96.235,3210.34
0.6,Good,E,SI1,62.7,60.1,1863,5.31,5.36,3.35,95.346,3105.0
0.69,Premium,H,VS2,60.8,59.0,1863,5.77,5.74,3.5,115.919,2700.0
0.83,Ideal,H,SI2,61.8,57.0,1863,6.08,5.99,3.73,135.844,2244.58
0.57,Ideal,D,VS2,62.1,56.0,1864,5.29,5.34,3.3,93.22,3270.18
0.72,Ideal,J,SI1,61.8,54.0,1864,5.76,5.8,3.57,119.267,2588.89
0.72,Ideal,J,SI1,61.9,54.0,1864,5.76,5.8,3.58,119.601,2588.89
0.72,Ideal,J,SI1,62.3,56.0,1864,5.75,5.78,3.59,119.314,2588.89
0.56,Premium,E,VS2,61.1,57.0,1864,5.38,5.33,3.27,93.769,3328.57
0.49,Very Good,G,IF,59.7,56.0,1865,5.16,5.19,3.09,82.751,3806.12
0.53,Ideal,G,VVS2,60.0,57.0,1865,5.27,5.29,3.17,88.374,3518.87
0.5,Ideal,G,VVS1,62.2,55.0,1865,5.09,5.14,3.18,83.197,3730.0
0.5,Ideal,G,VVS1,62.1,53.5,1865,5.08,5.13,3.17,82.611,3730.0
0.5,Ideal,G,VVS1,61.8,54.0,1865,5.13,5.16,3.18,84.177,3730.0
0.55,Ideal,F,VS2,61.4,57.0,1865,5.29,5.25,3.24,89.983,3390.91
0.57,Ideal,D,VS2,61.7,57.0,1865,5.3,5.33,3.28,92.657,3271.93
0.47,Ideal,H,IF,61.9,56.0,1865,4.99,5.02,3.1,77.654,3968.09
0.47,Ideal,H,IF,62.4,57.0,1865,4.97,5.0,3.11,77.283,3968.09
0.7,Fair,H,SI1,65.5,57.0,1865,5.59,5.55,3.65,113.239,2664.29
0.7,Good,H,SI1,64.2,58.0,1865,5.62,5.59,3.6,113.097,2664.29
0.7,Fair,H,SI1,65.3,55.0,1865,5.58,5.54,3.63,112.215,2664.29
0.58,Ideal,F,VS1,61.9,54.0,1865,5.37,5.33,3.31,94.739,3215.52
0.74,Fair,E,I1,58.2,65.0,1865,6.03,5.89,3.47,123.243,2520.27
0.56,Premium,D,SI1,62.3,58.0,1865,5.28,5.21,3.27,89.954,3330.36
0.74,Good,G,SI1,64.2,59.0,1865,5.69,5.62,3.63,116.079,2520.27
0.74,Good,G,SI1,63.6,58.0,1865,5.73,5.71,3.64,119.095,2520.27
0.72,Ideal,G,SI2,61.8,57.0,1866,5.73,5.69,3.53,115.091,2591.67
0.72,Very Good,J,SI1,61.1,57.0,1866,5.75,5.8,3.53,117.726,2591.67
0.59,Premium,I,IF,61.2,58.0,1866,5.38,5.41,3.3,96.049,3162.71
0.54,Ideal,F,VS1,60.9,57.0,1866,5.26,5.21,3.19,87.421,3455.56
0.6,Ideal,F,VS2,62.1,57.0,1866,5.39,5.37,3.34,96.674,3110.0
0.67,Very Good,H,VS2,62.9,55.0,1867,5.56,5.6,3.51,109.287,2786.57
0.55,Very Good,D,VS2,59.8,57.0,1867,5.31,5.35,3.19,90.623,3394.55
0.5,Ideal,G,VVS2,61.4,56.0,1867,5.13,5.17,3.16,83.81,3734.0
0.53,Ideal,G,VVS2,61.9,54.0,1867,5.2,5.23,3.23,87.843,3522.64
0.7,Very Good,I,VS2,62.8,55.0,1867,5.63,5.67,3.55,113.323,2667.14
0.7,Very Good,I,VS2,63.0,60.0,1867,5.59,5.62,3.53,110.898,2667.14
0.38,Ideal,D,VVS1,60.3,56.0,1867,4.72,4.74,2.85,63.762,4913.16
0.61,Ideal,I,VVS2,62.0,54.0,1867,5.51,5.47,3.4,102.475,3060.66
0.54,Ideal,G,VVS2,62.2,55.0,1868,5.22,5.27,3.26,89.681,3459.26
0.44,Ideal,E,VVS1,61.4,55.0,1868,4.92,4.95,3.03,73.793,4245.45
0.57,Ideal,G,VS1,62.1,56.0,1868,5.31,5.34,3.3,93.573,3277.19
0.54,Ideal,G,VS1,61.4,55.0,1868,5.26,5.3,3.24,90.325,3459.26
0.52,Ideal,D,VS2,61.0,57.0,1868,5.21,5.18,3.17,85.551,3592.31
0.52,Premium,D,VS2,61.8,58.0,1868,5.2,5.15,3.2,85.696,3592.31
0.52,Ideal,D,VS2,62.1,57.0,1868,5.17,5.13,3.2,84.871,3592.31
0.71,Very Good,J,VS2,60.1,61.0,1869,5.77,5.82,3.48,116.863,2632.39
0.58,Premium,F,VS2,62.4,55.0,1869,5.38,5.36,3.35,96.603,3222.41
0.57,Ideal,F,VS2,60.8,57.0,1869,5.34,5.37,3.25,93.196,3278.95
0.75,Fair,J,VS1,61.9,67.0,1869,5.8,5.7,3.56,117.694,2492.0
0.59,Very Good,H,VVS1,63.7,56.0,1870,5.35,5.38,3.42,98.438,3169.49
0.51,Ideal,F,VS1,61.6,55.0,1870,5.14,5.18,3.18,84.668,3666.67
0.62,Very Good,I,VVS1,63.1,58.0,1871,5.4,5.44,3.42,100.466,3017.74
0.51,Very Good,G,VVS1,63.2,59.0,1871,5.04,5.09,3.2,82.092,3668.63
0.57,Very Good,F,VS1,60.3,58.0,1871,5.36,5.39,3.24,93.605,3282.46
0.63,Premium,G,VS2,61.5,57.0,1871,5.54,5.51,3.4,103.786,2969.84
0.55,Ideal,F,VS2,61.6,56.0,1871,5.31,5.29,3.27,91.854,3401.82
0.55,Ideal,F,VS2,62.1,55.0,1871,5.27,5.25,3.26,90.196,3401.82
0.58,Very Good,G,VVS2,62.1,58.0,1872,5.35,5.4,3.34,96.493,3227.59
0.51,Good,G,VVS1,63.2,58.0,1872,5.08,5.11,3.22,83.587,3670.59
0.52,Ideal,F,VS1,61.6,56.0,1872,5.2,5.16,3.18,85.326,3600.0
0.47,Ideal,E,VS1,61.2,56.0,1872,5.01,5.05,3.08,77.926,3982.98
0.52,Ideal,F,VS1,62.2,55.0,1872,5.18,5.14,3.21,85.467,3600.0
0.52,Ideal,H,VVS1,60.4,57.0,1872,5.23,5.2,3.15,85.667,3600.0
0.52,Ideal,F,VS1,62.0,57.0,1872,5.16,5.13,3.19,84.442,3600.0
0.52,Premium,F,VS1,61.7,56.0,1872,5.17,5.14,3.18,84.505,3600.0
0.52,Ideal,F,VS1,61.2,57.0,1872,5.2,5.16,3.17,85.057,3600.0
0.52,Ideal,F,VS1,62.3,55.0,1872,5.21,5.16,3.23,86.834,3600.0
0.64,Very Good,G,VS2,62.7,59.0,1873,5.44,5.5,3.43,102.626,2926.56
0.51,Premium,D,VS1,59.5,57.0,1873,5.24,5.21,3.11,84.904,3672.55
0.51,Ideal,D,VS1,62.5,57.0,1873,5.13,5.08,3.19,83.133,3672.55
0.51,Ideal,D,VS1,62.4,57.0,1873,5.13,5.09,3.19,83.296,3672.55
0.53,Very Good,E,VS1,61.8,60.0,1874,5.13,5.22,3.2,85.692,3535.85
0.7,Ideal,J,VS2,62.6,57.0,1874,5.64,5.67,3.54,113.205,2677.14
0.7,Ideal,J,VS2,61.8,53.0,1874,5.73,5.76,3.55,117.167,2677.14
0.7,Ideal,J,VS2,62.4,55.0,1874,5.68,5.7,3.55,114.935,2677.14
0.7,Ideal,I,SI2,62.3,55.0,1874,5.67,5.72,3.55,115.135,2677.14
0.52,Very Good,E,VS1,59.1,58.0,1875,5.31,5.38,3.16,90.274,3605.77
0.71,Very Good,I,SI2,63.7,57.0,1875,5.64,5.67,3.6,115.124,2640.85
0.51,Ideal,G,VVS2,61.3,57.0,1875,5.12,5.15,3.15,83.059,3676.47
0.51,Premium,G,VVS2,61.7,58.0,1875,5.11,5.14,3.16,82.999,3676.47
0.51,Very Good,G,VVS2,61.7,58.0,1875,5.13,5.18,3.18,84.503,3676.47
0.51,Good,G,VVS2,63.1,58.0,1875,5.07,5.11,3.21,83.164,3676.47
0.51,Very Good,G,VVS2,61.5,56.0,1875,5.12,5.15,3.16,83.323,3676.47
0.51,Ideal,G,VVS2,60.1,56.0,1875,5.19,5.22,3.13,84.797,3676.47
0.51,Ideal,G,VVS2,61.8,56.0,1875,5.1,5.16,3.17,83.422,3676.47
0.51,Ideal,G,VVS2,61.9,55.0,1875,5.15,5.19,3.2,85.531,3676.47
0.51,Very Good,G,VVS2,62.9,57.0,1875,5.09,5.12,3.21,83.655,3676.47
0.51,Ideal,G,VVS2,61.5,57.0,1875,5.13,5.18,3.17,84.238,3676.47
0.51,Ideal,G,VVS2,61.1,56.0,1875,5.15,5.19,3.16,84.462,3676.47
0.51,Ideal,G,VVS2,62.6,57.0,1875,5.1,5.12,3.2,83.558,3676.47
0.51,Premium,G,VVS2,59.1,59.0,1875,5.18,5.21,3.07,82.853,3676.47
0.51,Ideal,G,VVS2,61.2,55.0,1875,5.15,5.18,3.16,84.299,3676.47
0.51,Ideal,G,VVS2,61.6,56.0,1875,5.12,5.17,3.17,83.911,3676.47
0.6,Premium,E,VS1,61.0,61.0,1875,5.46,5.39,3.31,97.411,3125.0
0.54,Ideal,H,VVS1,61.3,56.0,1875,5.23,5.27,3.22,88.75,3472.22
0.51,Ideal,F,VS2,62.6,55.0,1875,5.15,5.1,3.21,84.311,3676.47
0.6,Ideal,F,VS2,61.9,55.0,1875,5.43,5.46,3.37,99.913,3125.0
0.59,Ideal,E,VS2,62.1,55.0,1875,5.4,5.42,3.36,98.34,3177.97
0.7,Premium,G,SI2,61.0,58.0,1875,5.75,5.72,3.5,115.115,2678.57
0.72,Premium,J,VS1,63.0,56.0,1875,5.72,5.67,3.59,116.432,2604.17
0.7,Very Good,I,SI2,58.8,60.0,1876,5.8,5.83,3.42,115.644,2680.0
0.57,Ideal,G,VS1,60.3,57.0,1876,5.4,5.42,3.26,95.414,3291.23
0.58,Ideal,H,VS2,61.8,55.0,1876,5.36,5.39,3.32,95.916,3234.48
0.58,Ideal,D,VS2,61.2,57.0,1876,5.37,5.41,3.3,95.871,3234.48
0.51,Ideal,H,VVS2,61.6,55.0,1877,5.11,5.14,3.16,82.999,3680.39
0.51,Ideal,G,VVS2,62.0,57.0,1877,5.11,5.15,3.18,83.686,3680.39
0.61,Very Good,H,VVS2,62.8,58.0,1877,5.4,5.42,3.4,99.511,3077.05
0.61,Premium,D,SI1,62.3,58.0,1877,5.4,5.45,3.38,99.473,3077.05
0.51,Very Good,D,VS2,60.1,59.0,1877,5.16,5.19,3.11,83.287,3680.39
0.51,Ideal,E,VS2,60.7,56.0,1877,5.17,5.21,3.15,84.847,3680.39
0.73,Ideal,J,SI1,61.8,56.0,1877,5.78,5.81,3.58,120.223,2571.23
0.53,Premium,D,VS2,62.4,59.0,1877,5.18,5.14,3.22,85.733,3541.51
0.53,Ideal,D,VS2,60.9,57.0,1877,5.24,5.17,3.17,85.878,3541.51
0.79,Premium,G,SI2,60.8,58.0,1877,6.0,5.98,3.61,129.527,2375.95
0.59,Very Good,G,VS1,62.0,56.0,1878,5.35,5.39,3.33,96.026,3183.05
0.62,Ideal,H,VS1,61.4,56.0,1878,5.47,5.51,3.37,101.571,3029.03
0.52,Ideal,G,VVS2,61.6,56.0,1878,5.18,5.15,3.18,84.833,3611.54
0.52,Ideal,G,VVS2,60.8,57.0,1878,5.2,5.17,3.15,84.685,3611.54
0.7,Good,F,SI1,64.3,62.0,1878,5.55,5.49,3.55,108.167,2682.86
0.52,Ideal,G,VVS2,61.2,55.0,1878,5.22,5.2,3.19,86.589,3611.54
0.55,Very Good,G,VVS2,57.1,63.0,1879,5.39,5.47,3.1,91.398,3416.36
0.51,Ideal,H,IF,62.3,54.0,1879,5.14,5.17,3.21,85.302,3684.31
0.51,Ideal,H,IF,62.0,54.0,1879,5.14,5.18,3.2,85.201,3684.31
0.72,Premium,J,SI1,62.0,58.0,1879,5.77,5.74,3.57,118.238,2609.72
0.58,Premium,D,SI1,60.2,58.0,1879,5.46,5.37,3.26,95.584,3239.66
0.53,Very Good,F,VVS2,59.6,56.0,1880,5.27,5.31,3.16,88.428,3547.17
0.64,Ideal,H,SI1,61.7,55.0,1880,5.54,5.57,3.43,105.842,2937.5
0.64,Ideal,H,SI1,61.8,55.0,1880,5.56,5.57,3.44,106.534,2937.5
0.53,Ideal,G,VVS2,61.5,56.0,1881,5.18,5.22,3.2,86.527,3549.06
0.53,Ideal,G,VVS2,60.4,55.0,1881,5.26,5.3,3.19,88.931,3549.06
0.55,Very Good,H,VVS1,61.1,57.0,1881,5.26,5.35,3.24,91.177,3420.0
0.55,Ideal,F,VS1,61.9,56.0,1881,5.25,5.29,3.26,90.538,3420.0
0.71,Good,J,VS1,63.3,55.0,1881,5.62,5.66,3.57,113.559,2649.3
0.55,Ideal,F,VS1,62.0,55.0,1881,5.26,5.29,3.27,90.989,3420.0
0.55,Ideal,F,VS1,61.6,57.0,1881,5.23,5.29,3.24,89.64,3420.0
0.52,Ideal,G,VVS1,61.6,56.0,1881,5.16,5.2,3.19,85.594,3617.31
0.55,Premium,G,VS1,62.0,57.0,1881,5.3,5.25,3.27,90.988,3420.0
0.55,Ideal,G,VS1,60.9,55.0,1881,5.32,5.29,3.23,90.901,3420.0
0.55,Ideal,G,VS1,61.6,55.0,1881,5.32,5.29,3.27,92.027,3420.0
0.55,Premium,E,VS2,61.5,56.0,1881,5.28,5.25,3.24,89.813,3420.0
0.55,Premium,E,VS2,60.5,58.0,1881,5.32,5.26,3.2,89.546,3420.0
0.55,Premium,E,VS2,61.4,57.0,1881,5.29,5.27,3.24,90.326,3420.0
0.65,Fair,F,VS2,58.3,64.0,1881,5.7,5.62,3.3,105.712,2893.85
0.75,Premium,F,SI2,59.8,60.0,1881,5.96,5.92,3.55,125.255,2508.0
0.51,Ideal,D,VS2,61.2,55.0,1882,5.18,5.16,3.16,84.463,3690.2
0.51,Very Good,D,VS1,63.3,57.0,1882,5.07,5.1,3.22,83.26,3690.2
0.51,Ideal,D,VS1,62.3,56.0,1882,5.09,5.12,3.18,82.873,3690.2
0.67,Good,I,VVS2,58.9,51.0,1882,5.74,5.78,3.4,112.802,2808.96
0.56,Ideal,H,VVS1,62.3,55.0,1882,5.3,5.26,3.29,91.719,3360.71
0.51,Ideal,D,VS2,60.9,56.0,1882,5.19,5.16,3.15,84.358,3690.2
0.51,Premium,D,VS2,59.7,58.0,1882,5.24,5.18,3.11,84.415,3690.2
0.51,Ideal,D,VS2,61.6,56.0,1882,5.17,5.15,3.18,84.669,3690.2
0.51,Ideal,D,VS2,61.8,55.0,1882,5.18,5.15,3.19,85.1,3690.2
0.51,Premium,D,VS2,60.5,60.0,1882,5.19,5.16,3.13,83.823,3690.2
0.51,Ideal,D,VS2,61.2,55.0,1882,5.17,5.13,3.15,83.545,3690.2
0.51,Ideal,D,VS2,61.5,55.0,1882,5.18,5.13,3.17,84.238,3690.2
0.51,Ideal,D,VS2,61.9,55.0,1882,5.13,5.11,3.17,83.099,3690.2
0.23,Very Good,D,VVS1,62.5,58.0,530,3.94,3.96,2.47,38.538,2304.35
0.23,Very Good,D,VVS1,63.3,58.0,530,3.9,3.93,2.48,38.011,2304.35
0.23,Very Good,D,VVS1,62.4,58.0,530,3.91,3.97,2.46,38.186,2304.35
0.23,Very Good,F,IF,59.5,58.0,530,4.0,4.03,2.39,38.527,2304.35
0.23,Ideal,F,VVS2,62.3,56.0,530,3.95,4.01,2.48,39.282,2304.35
0.23,Ideal,F,VVS2,60.9,57.0,530,3.95,3.97,2.41,37.792,2304.35
0.23,Ideal,F,VVS2,62.0,56.0,530,3.92,3.98,2.45,38.224,2304.35
0.23,Ideal,F,VVS2,61.9,57.0,530,3.93,3.96,2.44,37.973,2304.35
0.23,Ideal,F,VVS2,60.3,57.0,530,3.99,4.03,2.42,38.913,2304.35
0.23,Ideal,F,VVS2,61.0,57.0,530,3.98,4.02,2.44,39.039,2304.35
0.23,Ideal,E,VVS2,62.5,57.0,530,3.92,3.99,2.47,38.633,2304.35
0.23,Ideal,E,VVS2,62.8,57.0,530,3.91,3.96,2.47,38.244,2304.35
0.23,Ideal,D,VVS2,62.1,57.0,530,3.92,3.97,2.45,38.128,2304.35
0.23,Ideal,F,VVS1,62.7,57.0,530,3.9,3.92,2.45,37.456,2304.35
0.31,Ideal,H,SI1,61.0,56.0,530,4.38,4.41,2.68,51.766,1709.68
0.34,Ideal,D,I1,61.4,55.0,530,4.52,4.5,2.77,56.342,1558.82
0.34,Ideal,D,I1,62.5,57.0,530,4.49,4.47,2.8,56.197,1558.82
0.32,Premium,I,SI2,60.0,58.0,530,4.48,4.45,2.68,53.428,1656.25
0.23,Very Good,E,VVS2,60.9,60.0,530,3.96,3.99,2.42,38.237,2304.35
0.23,Very Good,E,VVS1,61.1,60.0,530,3.95,4.01,2.43,38.49,2304.35
0.23,Very Good,E,VVS1,61.3,60.0,530,3.95,4.01,2.44,38.648,2304.35
0.23,Very Good,E,VVS1,58.6,61.0,530,4.02,4.04,2.36,38.328,2304.35
0.23,Very Good,E,VVS2,61.8,58.0,530,3.92,3.94,2.43,37.531,2304.35
0.23,Good,E,VVS2,63.3,56.0,530,3.88,3.92,2.47,37.568,2304.35
0.23,Very Good,D,VVS2,60.4,59.0,530,3.95,4.0,2.4,37.92,2304.35
0.34,Ideal,G,SI1,61.9,55.5,531,4.49,4.54,2.79,56.873,1561.76
0.34,Ideal,G,SI1,61.8,54.4,531,4.49,4.52,2.79,56.622,1561.76
0.37,Ideal,G,SI1,61.1,56.0,531,4.64,4.66,2.84,61.408,1435.14
0.31,Good,G,VS2,64.4,54.0,531,4.24,4.29,2.75,50.021,1712.9
0.23,Premium,G,VVS1,61.3,59.0,531,3.96,3.94,2.42,37.758,2308.7
0.51,Ideal,D,VS2,61.5,57.0,1882,5.14,5.11,3.15,82.736,3690.2
0.51,Ideal,D,VS2,61.7,55.0,1882,5.14,5.11,3.16,82.999,3690.2
0.51,Ideal,D,VS2,61.9,56.0,1882,5.14,5.11,3.17,83.261,3690.2
0.51,Ideal,D,VS2,62.4,55.0,1882,5.14,5.11,3.2,84.049,3690.2
0.51,Ideal,D,VS2,62.1,56.0,1882,5.16,5.11,3.19,84.113,3690.2
0.51,Premium,D,VS2,61.1,59.0,1882,5.16,5.12,3.14,82.956,3690.2
0.51,Ideal,D,VS2,62.3,55.0,1882,5.19,5.12,3.21,85.299,3690.2
0.51,Ideal,D,VS2,61.8,55.0,1882,5.16,5.1,3.17,83.422,3690.2
0.51,Ideal,D,VS2,61.9,57.0,1882,5.13,5.11,3.17,83.099,3690.2
0.51,Ideal,D,VS2,62.3,57.0,1882,5.12,5.09,3.18,82.873,3690.2
0.51,Ideal,D,VS2,62.7,55.0,1882,5.12,5.09,3.2,83.395,3690.2
0.51,Ideal,D,VS2,61.9,57.0,1882,5.15,5.09,3.17,83.097,3690.2
0.56,Ideal,E,VS2,61.4,57.0,1882,5.35,5.31,3.27,92.896,3360.71
0.51,Premium,E,VVS2,62.0,62.0,1882,5.09,5.04,3.14,80.552,3690.2
0.56,Premium,E,VS1,60.1,61.0,1882,5.38,5.31,3.21,91.703,3360.71
0.51,Premium,F,VVS2,61.2,59.0,1882,5.19,5.1,3.15,83.377,3690.2
0.56,Premium,E,VS2,58.8,59.0,1882,5.45,5.36,3.18,92.894,3360.71
0.56,Premium,E,VS2,61.0,62.0,1882,5.36,5.28,3.24,91.695,3360.71
0.54,Good,H,VVS2,60.9,57.2,1883,5.22,5.26,3.19,87.588,3487.04
0.59,Premium,H,VVS1,62.0,58.0,1883,5.36,5.38,3.33,96.027,3191.53
0.57,Very Good,E,VS1,62.9,57.0,1883,5.27,5.29,3.32,92.556,3303.51
0.7,Very Good,F,SI2,63.4,58.0,1883,5.62,5.58,3.55,111.327,2690.0
0.47,Ideal,E,VVS2,62.0,55.0,1883,4.97,5.0,3.09,76.786,4006.38
0.5,Ideal,G,VVS1,62.2,55.0,1883,5.09,5.11,3.17,82.451,3766.0
0.5,Ideal,G,VVS1,62.2,54.0,1883,5.1,5.13,3.18,83.198,3766.0
0.5,Ideal,G,VVS1,61.9,58.0,1883,5.06,5.09,3.14,80.872,3766.0
0.52,Ideal,E,VS1,60.0,56.0,1883,5.25,5.29,3.16,87.761,3621.15
0.71,Very Good,I,SI1,62.6,63.0,1883,5.61,5.54,3.49,108.467,2652.11
0.59,Ideal,E,VS2,61.5,56.0,1883,5.42,5.38,3.32,96.81,3191.53
0.59,Premium,E,VS2,62.3,55.0,1883,5.43,5.39,3.37,98.632,3191.53
0.71,Premium,H,SI1,61.0,58.0,1883,5.75,5.67,3.49,113.783,2652.11
0.61,Very Good,E,VS2,60.1,60.0,1884,5.5,5.54,3.32,101.16,3088.52
0.58,Premium,G,VS1,61.5,58.0,1884,5.35,5.41,3.31,95.803,3248.28
0.58,Ideal,G,VS1,62.6,54.0,1884,5.3,5.34,3.33,94.246,3248.28
0.58,Ideal,E,VS2,61.9,56.0,1884,5.35,5.38,3.32,95.56,3248.28
0.58,Ideal,E,VS2,61.1,57.0,1884,5.39,5.41,3.3,96.228,3248.28
0.58,Ideal,E,VS2,61.6,55.0,1884,5.33,5.38,3.3,94.629,3248.28
0.58,Ideal,E,VS2,61.9,57.0,1884,5.33,5.37,3.31,94.739,3248.28
0.58,Ideal,G,VS1,62.0,57.0,1884,5.32,5.35,3.31,94.209,3248.28
0.57,Ideal,E,VS1,61.6,55.0,1884,5.32,5.36,3.29,93.815,3305.26
0.57,Ideal,E,VS1,60.5,57.0,1884,5.33,5.38,3.24,92.908,3305.26
0.51,Ideal,D,SI1,60.7,56.0,1884,5.18,5.2,3.15,84.848,3694.12
0.5,Very Good,G,VVS1,63.3,53.0,1885,5.06,5.09,3.21,82.675,3770.0
0.54,Very Good,D,VS2,60.5,59.0,1885,5.24,5.28,3.18,87.982,3490.74
0.63,Very Good,D,SI1,62.8,57.0,1885,5.4,5.46,3.41,100.54,2992.06
0.51,Good,G,VVS2,57.6,56.0,1885,5.27,5.35,3.06,86.275,3696.08
0.66,Ideal,G,SI1,61.7,55.0,1885,5.64,5.6,3.47,109.596,2856.06
0.72,Very Good,J,SI1,58.3,62.0,1886,5.87,5.93,3.44,119.743,2619.44
0.52,Ideal,E,VS1,61.3,56.0,1886,5.18,5.22,3.19,86.256,3626.92
0.59,Premium,H,VVS2,62.3,55.0,1886,5.42,5.33,3.35,96.777,3196.61
0.5,Very Good,G,VVS1,59.6,63.0,1887,5.11,5.16,3.06,80.685,3774.0
0.52,Ideal,G,VS1,60.4,57.0,1887,5.21,5.24,3.16,86.269,3628.85
0.52,Ideal,E,VS2,61.7,56.0,1888,5.16,5.21,3.2,86.028,3630.77
0.56,Ideal,H,VS1,60.2,57.0,1888,5.38,5.35,3.23,92.969,3371.43
0.54,Very Good,E,VS1,61.8,58.0,1889,5.23,5.28,3.25,89.747,3498.15
0.56,Ideal,G,VVS2,62.5,56.0,1889,5.24,5.28,3.29,91.025,3373.21
0.7,Premium,H,SI1,61.9,59.0,1889,5.67,5.74,3.53,114.887,2698.57
0.54,Very Good,F,VS2,62.0,59.0,1889,5.16,5.22,3.22,86.731,3498.15
0.58,Ideal,D,VS2,61.2,54.0,1889,5.4,5.42,3.31,96.877,3256.9
0.71,Ideal,J,SI1,61.6,57.0,1889,5.72,5.75,3.53,116.102,2660.56
0.7,Very Good,H,SI2,63.8,55.0,1890,5.57,5.59,3.56,110.845,2700.0
0.7,Very Good,H,SI2,63.3,56.0,1890,5.64,5.68,3.58,114.686,2700.0
0.7,Very Good,I,SI1,63.8,59.0,1890,5.56,5.6,3.56,110.844,2700.0
0.7,Very Good,I,SI1,63.2,59.0,1890,5.59,5.62,3.54,111.212,2700.0
0.55,Ideal,D,VS1,61.7,55.0,1890,5.25,5.26,3.24,89.473,3436.36
0.6,Ideal,E,SI1,61.3,56.0,1890,5.49,5.44,3.35,100.05,3150.0
0.56,Ideal,G,VS1,61.2,54.0,1890,5.36,5.32,3.27,93.245,3375.0
0.55,Ideal,F,VS1,60.6,56.0,1890,5.33,5.37,3.24,92.736,3436.36
0.7,Premium,I,SI2,62.4,58.0,1890,5.68,5.64,3.53,113.084,2700.0
0.7,Premium,I,SI2,59.5,58.0,1890,5.79,5.73,3.43,113.796,2700.0
0.5,Fair,E,VS1,55.3,65.0,1890,5.35,5.31,2.95,83.805,3780.0
0.7,Premium,F,SI2,62.0,58.0,1890,5.7,5.64,3.52,113.161,2700.0
0.5,Very Good,F,VVS2,61.2,57.0,1891,5.1,5.13,3.13,81.89,3782.0
0.59,Ideal,G,SI1,61.3,56.0,1891,5.41,5.43,3.32,97.529,3205.08
0.54,Ideal,D,VS2,61.1,56.0,1892,5.25,5.29,3.22,89.427,3503.7
0.54,Ideal,D,VS2,61.8,56.0,1892,5.21,5.24,3.23,88.18,3503.7
0.54,Ideal,D,VS2,61.1,57.0,1892,5.22,5.25,3.2,87.696,3503.7
0.54,Very Good,D,VS2,61.1,55.0,1892,5.24,5.37,3.24,91.17,3503.7
0.54,Ideal,D,VS2,61.3,56.0,1892,5.22,5.26,3.21,88.138,3503.7
0.54,Very Good,D,VS2,61.7,58.0,1892,5.16,5.24,3.21,86.793,3503.7
0.54,Ideal,D,VS2,61.1,57.0,1892,5.19,5.29,3.2,87.856,3503.7
0.54,Very Good,D,VS2,60.6,58.0,1892,5.26,5.3,3.2,89.21,3503.7
0.54,Premium,D,VS2,60.9,58.0,1892,5.27,5.31,3.22,90.108,3503.7
0.54,Ideal,D,VS2,62.6,57.0,1892,5.18,5.24,3.26,88.487,3503.7
0.54,Premium,D,VS2,61.5,58.0,1892,5.21,5.26,3.22,88.243,3503.7
0.54,Ideal,D,VS2,61.8,57.0,1892,5.22,5.26,3.24,88.961,3503.7
0.5,Ideal,E,VS2,60.4,56.0,1892,5.15,5.21,3.13,83.983,3784.0
0.73,Fair,I,SI2,61.3,67.0,1892,5.77,5.64,3.51,114.225,2591.78
0.5,Very Good,D,VS1,59.8,58.0,1893,5.12,5.14,3.07,80.793,3786.0
0.53,Ideal,G,VVS2,62.1,54.0,1893,5.18,5.22,3.23,87.338,3571.7
0.52,Ideal,H,VVS1,61.7,53.0,1893,5.19,5.25,3.22,87.737,3640.38
0.51,Ideal,G,VVS1,60.5,59.0,1893,5.16,5.19,3.13,83.823,3711.76
0.5,Ideal,D,VS2,61.8,56.0,1893,5.11,5.14,3.16,82.999,3786.0
0.52,Ideal,E,VS1,62.0,53.0,1893,5.16,5.2,3.21,86.131,3640.38
0.58,Ideal,E,VS1,62.6,56.0,1893,5.33,5.27,3.32,93.256,3263.79
0.5,Ideal,D,VS1,61.0,56.0,1893,5.13,5.17,3.14,83.279,3786.0
0.62,Good,G,VS1,62.5,60.8,1893,5.37,5.47,3.39,99.578,3053.23
0.55,Premium,D,VS2,61.6,56.0,1894,5.33,5.28,3.27,92.026,3443.64
0.55,Ideal,D,VS2,62.8,57.0,1894,5.27,5.24,3.3,91.129,3443.64
0.7,Very Good,E,SI2,63.5,59.0,1894,5.63,5.51,3.53,109.505,2705.71
